1	5.5901699437494777E+001	2.0000000000000000E+001	0.0000000000000000E+000	0.0000000000000000E+000	4.5400014014662089E+000	4.6540970354177160E+000	7.7030455122906594E-001	4.1983102466189743E+000	2.6595382941577411E-001	7.2009307775533349E-001 
5	3.4128546523584947E+002	1.9999993663611921E+001	-6.3363880791200700E-006	-2.0945384085058387E-008	4.5244063156414835E+000	4.6178531333855277E+000	7.8337277186242216E-001	4.1721736677593206E+000	2.6595858954691209E-001	7.2009307775533338E-001 
10	8.9092911985283774E+002	1.9999981858446752E+001	-1.8141553248085529E-005	-2.1802023374014045E-008	4.5264077733695514E+000	4.6238099716225332E+000	7.8234827552478936E-001	4.1742224040885256E+000	2.6596878380400435E-001	7.2009307775533371E-001 
15	1.7761357220500440E+003	1.9999961868394220E+001	-3.8131605780478139E-005	-2.3098641334036286E-008	4.5301125225196088E+000	4.6320128532759268E+000	7.7904021805137258E-001	4.1808380849562727E+000	2.6598969856434862E-001	7.2009307775533327E-001 
20	3.2017698069546673E+003	1.9999927293689456E+001	-7.2706310543679820E-005	-2.4941147252633839E-008	4.5355104718896451E+000	4.6414472298717531E+000	7.7296150760921167E-001	4.1929947550583400E+000	2.6603676401380466E-001	7.2009307775533160E-001 
25	5.4977677570344113E+003	1.9999867930376560E+001	-1.3206962344014528E-004	-2.6152333691483822E-008	4.5396798364501283E+000	4.6427880733377966E+000	7.6529320022126901E-001	4.2083300807696649E+000	2.6613038349169504E-001	7.2009307775532683E-001 
30	9.1954954156173426E+003	1.9999773352557014E+001	-2.2664744298594997E-004	-2.4962674792531266E-008	4.5400545002779902E+000	4.6299511996425968E+000	7.5812543571794544E-001	4.2226635560266370E+000	2.6628964419676182E-001	7.2009307775531173E-001 
35	1.5150722787041741E+004	1.9999631825003956E+001	-3.6817499604424597E-004	-2.3293599086914681E-008	4.5391099316521997E+000	4.6202453547168831E+000	7.5516165050666939E-001	4.2285880531717215E+000	2.6655166229243865E-001	7.2009307775526044E-001 
40	2.4741676020994455E+004	1.9999410624264414E+001	-5.8937573558637268E-004	-2.2998096295986117E-008	4.5388954051511172E+000	4.6190274874767949E+000	7.5498176988878873E-001	4.2289430109794655E+000	2.6698136734235389E-001	7.2009307775507592E-001 
45	4.0188002113807655E+004	1.9999055927505374E+001	-9.4407249462591381E-004	-2.2949493151455395E-008	4.5386025476629319E+000	4.6192166550223313E+000	7.5566206863792729E-001	4.2275747110436459E+000	2.6766818996238462E-001	7.2009307775436648E-001 
50	6.5064464749544240E+004	1.9998485358048658E+001	-1.5146419513420994E-003	-2.2929417780917950E-008	4.5381394015371539E+000	4.6197656254344874E+000	7.5686284609556143E-001	4.2251607656084289E+000	2.6875971685687572E-001	7.2009307775150277E-001 
55	1.0512825658902439E+005	1.9997566891474936E+001	-2.4331085250643980E-003	-2.2926089694803271E-008	4.5374674365194965E+000	4.6207195911848498E+000	7.5868375900605778E-001	4.2214989935706262E+000	2.7048961475088579E-001	7.2009307773956888E-001 
60	1.6965139398442561E+005	1.9996086504572681E+001	-3.9134954273194467E-003	-2.2960511348460228E-008	4.5365322549053468E+000	4.6223417256643646E+000	7.6136518947411513E-001	4.2161039813400718E+000	2.7321522485455596E-001	7.2009307768881881E-001 
65	2.7356655199109321E+005	1.9993693455201154E+001	-6.3065447988464030E-003	-2.3082811763760627E-008	4.5353447936493980E+000	4.6250790254045890E+000	7.6510876185612464E-001	4.2085648588887903E+000	2.7749106607036911E-001	7.2009307746746276E-001 
70	4.4092295311241166E+005	1.9989800919225956E+001	-1.0199080774043523E-002	-2.3388408709214150E-008	4.5339196094451308E+000	4.6296769767622372E+000	7.7025810594348243E-001	4.1981816104760856E+000	2.8416868398361034E-001	7.2009307641323761E-001 
75	7.1045211068230635E+005	1.9983394029097525E+001	-1.6605970902475065E-002	-2.4043183507004022E-008	4.5323182393355745E+000	4.6373939298095594E+000	7.7731932268625525E-001	4.1839199598448316E+000	2.9455408612740108E-001	7.2009305134223955E-001 
80	1.1445315142401976E+006	1.9972623285342948E+001	-2.7376714657052048E-002	-2.5354883348590656E-008	4.5306698533717942E+000	4.6503733606910886E+000	7.8710581005458102E-001	4.1641128439196278E+000	3.1069315444614176E-001	7.2009054460590027E-001 
85	1.8436207344642172E+006	1.9953832931977452E+001	-4.6167068022548108E-002	-2.7963569044244723E-008	4.5291322637649198E+000	4.6724381456028299E+000	8.0121338172420153E-001	4.1354889216325281E+000	3.3579090551431762E-001	7.1999859931137034E-001 
90	2.9695109145272044E+006	1.9918794390249801E+001	-8.1205609750199415E-002	-3.3414566532642493E-008	4.5279019554815587E+000	4.7106136444397464E+000	8.2276174770938193E-001	4.0916289066650240E+000	3.7666418284661352E-001	7.1867096069890413E-001 
95	4.7827683084204458E+006	1.9845297210465720E+001	-1.5470278953428007E-001	-4.5660691197957587E-008	4.5235618329487748E+000	4.7774586334656295E+000	8.6486448728789012E-001	4.0058179862830299E+000	4.6646555710497389E-001	7.0924140381435763E-001 
100	7.2883084704814628E+006	1.9696062051899816E+001	-3.0393794810018449E-001	-7.1210840740181716E-008	4.4956014019579316E+000	4.8943321066766226E+000	9.7922208587507420E-001	3.7738245854851504E+000	6.6505606835545350E-001	6.8771616242586642E-001 
105	9.0654675748963598E+006	1.9548936985162520E+001	-4.5106301483748013E-001	-8.4067149143760264E-008	4.4219227523320770E+000	5.0101031205743043E+000	1.1844648920756247E+000	3.3600827159538751E+000	8.7616220220547458E-001	6.7720063637686634E-001 
110	9.6806099486819394E+006	1.9376550854378817E+001	-6.2344914562118348E-001	-1.2697004171966432E-006	4.3870333946694027E+000	5.0619480050353527E+000	1.2801660496314977E+000	3.1648337266469002E+000	9.7972053893575550E-001	6.7465635948316638E-001 
115	9.7152091191964354E+006	1.9335213335351249E+001	-6.6478666464875147E-001	-1.2668125878003778E-007	4.4234103298124996E+000	5.0856770925203874E+000	1.2192767230878216E+000	3.2856848754673420E+000	9.8638206993887179E-001	6.7451648111894058E-001 
120	9.7184441467340756E+006	1.9334713871542498E+001	-6.6528612845750246E-001	-1.8299474138354183E-007	4.4368071955300579E+000	5.1062877052749043E+000	1.2027882980299627E+000	3.3186505068199681E+000	9.8658796544389671E-001	6.7450491326590511E-001 
125	9.7205168180879522E+006	1.9334350705847001E+001	-6.6564929415299900E-001	-1.6331062634747776E-007	4.4225537497410397E+000	5.1044437329153043E+000	1.2303732034281991E+000	3.2634725385539887E+000	9.8658796544360983E-001	6.7449760423598726E-001 
130	9.7229325098096654E+006	1.9333289085013629E+001	-6.6671091498637125E-001	-1.1498324970466165E-006	4.3854590532852207E+000	5.1221082808100666E+000	1.3133948702872182E+000	3.0974053577083560E+000	9.8658796533293303E-001	6.7448756652176067E-001 
135	9.7252467464440949E+006	1.9328691945808160E+001	-6.7130805419184014E-001	-1.9435421856924796E-006	4.3448365241925666E+000	5.1323071177185957E+000	1.3997393469267898E+000	2.9246131240413149E+000	9.8658791365052245E-001	6.7447513030172679E-001 
140	9.7272115099797677E+006	1.9324975785233352E+001	-6.7502421476664765E-001	-1.8607068476203428E-006	4.2974755658139365E+000	5.1398093376061125E+000	1.4982123736278099E+000	2.7275835645643682E+000	9.8658064501267140E-001	6.7446361551589618E-001 
145	9.7290936762329359E+006	1.9321534840620075E+001	-6.7846515937992535E-001	-1.8056682303234788E-006	4.2422214943922087E+000	5.1472735214837257E+000	1.6124526084100714E+000	2.4990257590004066E+000	9.8630725339494851E-001	6.7445192347896410E-001 
150	9.7310439025108106E+006	1.9318159290793190E+001	-6.8184070920680995E-001	-1.6523891827588075E-006	4.1753593270714502E+000	5.1550699158538631E+000	1.7500751402366583E+000	2.2237048157265535E+000	9.8574931450820813E-001	6.7444071252020632E-001 
155	9.7331626582637411E+006	1.9314854655915511E+001	-6.8514534408448924E-001	-1.5097547658071718E-006	4.0979835919318957E+000	5.1679052123497939E+000	1.9112442587637333E+000	1.9012922803172423E+000	9.8477688915091244E-001	6.7442811071020392E-001 
160	9.7365749355913941E+006	1.9311511134141099E+001	-6.8848886585890057E-001	-3.8349542427068694E-007	3.9983051509463214E+000	5.1824744360658279E+000	2.1178857525928976E+000	1.4879341070684142E+000	9.8306007751653046E-001	6.7440937339435869E-001 
165	9.7418959139069468E+006	1.9311075680829710E+001	-6.8892431917029029E-001	-1.8210228153523621E-007	3.8977398448391218E+000	5.1859081414250339E+000	2.3207332174868993E+000	1.0822293843076523E+000	9.7932634857497125E-001	6.7438568871458193E-001 
169	9.7466696071706023E+006	1.9309863730635723E+001	-6.9013626936427741E-001	-2.2884465319225561E-007	3.8422240410361659E+000	5.1859477107994865E+000	2.4317846097800375E+000	8.6009934283483813E-001	9.7266213621837150E-001	6.7436201188812994E-001 
170	9.7481380280382857E+006	1.9309493879899733E+001	-6.9050612010026668E-001	-2.5186970856064072E-007	3.8289777032479480E+000	5.1869049106227409E+000	2.4587558852681015E+000	8.0614847353630847E-001	9.7073513329949657E-001	6.7435579463817752E-001 
175	9.7579993699015137E+006	1.9301648031531435E+001	-6.9835196846856462E-001	-9.6975663567202212E-007	3.7945207457865839E+000	5.1891292946642027E+000	2.5287819922115591E+000	6.6591976092232052E-001	9.5675323611431307E-001	6.7431582119695277E-001 
